instruction,option_a,option_b,option_c,option_d,correct_answer,chosen_answer,id
"Celulele vii au nevoie de interacțiune constantă cu mediul extern pentru a obține materialele de care au nevoie pentru supraviețuire, precum și pentru a se elibera de deșeuri. Din procesele următoare, care utilizează doar gradientul de material pentru a controla direcția în care materialul se deplasează prin membrana celulară?",Osmoză,Transport pasiv,Transport activ,Endocitoză,A,"Processes A (Osmosis), C (Transport Activ), and D (Endocytosis) involve various mechanisms for moving materials across the cell membrane. However, only Process B (Transport Passive) utilizes a gradient of a material to control the direction of material movement through the membrane, without requiring the cell to expend energy. In transport passive, the material moves spontaneously from an area of higher concentration towards an area of lower concentration. This can include simple diffusion (molecules moving freely) and facilitated diffusion (specific proteins assist in the transport).",college_medicine/test/23
Scrieți raportul 2 cupe la 3 qt ca fracțiune în cea mai simplă formă.,3 peste 2,2 peste 3,2 peste 12,1 peste 6,D,"Hence, the answer is D. 1 peste 6.",elementary_mathematics/test/78
Care dintre următoarele este adevărat despre cultura organizațională puternică?,Poate facilita schimbările culturale și de alte tipuri,Este corelată cu niveluri scăzute ale angajamentului față de locul de muncă,Este corelată cu niveluri ridicate ale performanței la locul de muncă,Este corelată cu niveluri ridicate ale fluctuației voluntare la locul de muncă,C,"Explanation: A strong organizational culture can positively influence employee performance by providing a clear sense of direction, values, and norms that guide behavior and decision-making. It can also help employees feel connected to the organization and increase their commitment and engagement. While it may facilitate change, the relationship between organizational culture and turnover or fluctuation is not always straightforward, as some cultures may be more conducive to employee retention while others may contribute to higher turnover rates.",professional_psychology/test/238
Care dintre următoarele substanțe este găsită în cantități mai mari în aerul expirat?,Dioxid de carbon,Monoxid de carbon,Azot,Oxigen,C,"- CDC - Biomonitoring Integrated Science Program - Carbon Monoxide. (n.d.) https://www.atsdr.cdc.gov/csem/csem1-13/cosem1-13-a-32.html#:~:text=CO%20is%20produced%20in%20your,CO%20is%20always%20present%20in%20your%20breath.",anatomy/test/25
Care este semnificația rezonanței 1:2:4 în sistemul de sateliți ai lui Jupiter?,Rezonanța trage Io în direcții diferite și generează căldură.,Face orbita lui Io ușor eliptică.,Creează un gol fără asteroizi între orbite.,Previne formarea materialului inelar în alți sateliți.,B,"Din cauza acestei rezonanțe, există o interacțiune gravitatională puternică între Io, Europa, și Ganymed, care împiedică formarea unor inelari în orbite intermediare. Pentru a se formeze un inelar, materialul trebuie să rămână într-o anumită regiune în jurul obiectului principal. Dar interacțiunile gravitationale puternice dintre Io, Europa, și Ganymed perturbă constant orbitele lor, astfel încât materialul nu are timp să se acumuleze într-o astfel de zonă. Aceasta este cauza principală de care rezonanța 1:2:4 împiedică formarea materialului inelar în alți sateliți ai Jupiter.",astronomy/test/28
Care dintre următoarele structuri ale creierului este cel mai central implicată în motivația de a mânca?,cerebel,medulla,amygdala,hipotalamus,D,"Explanation: Both the hippocampus and the hypothalamus play significant roles in motivation related to eating. The hippocampus is responsible for forming memories associated with food and the contexts in which it is consumed. The hypothalamus, on the other hand, regulates the drives for food and water intake, ensuring proper homeostasis and energy balance. Thus, both structures contribute to the motivation to eat, but the hypothalamus has a more direct role as the primary regulatory center for appetite and feeding.",high_school_psychology/test/157
Evaluati $\log_3 81$.,4,0.25,-1,27,A,$\log_3 81 = 4$.,high_school_mathematics/test/130
"Calculați câmpul magnetic responsabil de polarizarea a 2,5 x 10^-6 pentru 13C la 298 K.","0,5 T","1,2 T","2,9 T",100 T,C,"None of the given options match the calculated value. Therefore, the answer is not in the provided options (A, B, C, or D). The actual value is approximately 1.405 mT.",college_chemistry/test/36
Pentru a spune că o acțiune este intrinsec permisibilă (o caracteristică menționată în doctrina efectului dublu) înseamnă că,"acțiunea, în afara efectelor sale, este moral permisibilă.","acțiunea, doar datorită efectelor sale, este moral permisibilă.",niciodată o persoană reală nu ar susține această acțiune.,acțiunea este valoroasă datorită relației sale cu lucruri care sunt intrinsec valoroase.,A,"Doctrina efectului dublu se referă la ideea că o acțiune morală poate avea efecte întotdeauna morale, chiar dacă aceste efecte pot fi negativă sau indiferentă față de intenția bună a persoanei care o realizează. Aceasta nu implică, însă, ca acțiunea în sine să fie imorală. În schimb, doctrina efectului dublu presupune în mod normal că o acțiune morală este permisibilă intrinsec (auzită ca fiind) fără a se considera efectele ei. Sarcina morală aparține intențiilor și motivațiilor persoanei care realizează acțiunea. Așadar, răspunsul corect este A.",moral_disputes/test/162
"Un client îl dă în judecată pe un dealer auto pentru că i-a vândut un vehicul salvat pe care dealer-ul auto l-a reprezentat ca fiind nou-nouț. Câteva săptămâni înainte de proces, dealerul auto și-a abordat sora și i-a spus: ""Sora, am nevoie de puțină compasiune. I-am vândut un vehicul salvat unui client și acum mă dă în judecată. Nu am avut intenții rele. L-am inspectat pe vehicul și totul."" Fără ca dealerul auto sau sora lui să știe, băiatul surorii se afla la ușa din față și a auzit această conversație. Când a venit timpul procesului, dealerul auto a părăsit țara și a refuzat să participe la proces, spunându-i avocatului său să se ocupe de asta. Avocatul clientului a încercat de mai multe ori să-l determine pe dealerul auto să participe la proces, dar fără succes. La proces, băiatul surorii este chemat să depună mărturie despre conversația pe care a auzit-o. Prin obiecția avocatului dealerului auto, instanța va lua cel mai probabil următoarea decizie cu privire la mărturie:",admisibilă ca o declarație a condiției mintale sau emoționale existente la momentul respectiv.,admisibilă ca o declarație împotriva propriilor interese.,admisibilă ca o declarație a impresiei de moment prezentă.,inadmisibilă ca informație fără valoare probatorie și care nu cade sub nicio excepție recunoscută.,B,"The reason for this classification is that the brother's testimony is an out-of-court statement offered for the truth of the matter asserted, which is the representation by the dealer that the sold vehicle was new. This type of hearsay evidence is generally considered inadmissible unless it falls under an exception recognized by law. However, there are various exceptions to the hearsay rule, including those for statements against interest, present sense impressions, and statements of then existing mental, emotional, or physical conditions of the declarant. In this scenario, it does not appear that the brother's testimony falls under any of these exceptions, so it would likely be excluded as inadmissible hearsay.",professional_law/test/421
Pe fața pacientului se poate simți un puls unde,artera facială traversează mandibula.,artera facială traversează maxilarul.,artera temporală superficială traversează maxilarul.,artera temporală superficială traversează marginile orbitale.,A,"The correct answer is D. The superficial temporal artery can be felt along the temples, just in front of the ear, where it runs across the zygomatic bone (not maxilla) and the orbital margin. The facial artery is usually found lower, near the mandible, and the maxilla is a bone in the upper jaw.",anatomy/test/27
"Care dintre valorile confirmate următoare îndeplinesc pragul diagnostic pentru diabet?
",glicemie la înfometare ? 140 mg/dl,glicemie aleatorie > 160 mg/dl,glicemie postprandială la 2 ore ≥ 126 mg/dl,glicemie la înfometare ≥ 126 mg/dl,D,"A, B, și C pot indica diagnosticarea potențială a diabetului zaharat, dar nu sunt criterii confirmate de sine stătător pentru diagnosticarea unui diabet zaharat.",nutrition/test/151
În care dintre următoarele categorii de alegători este cea mai puțin probabil să voteze?,Muncitorii calificați care fac parte dintr-un sindicat.,Profesioniștii,Alegătorii care sunt activi în partidele politice,Alegătorii cu vârsta între 18 și 29 de ani,D,"Young voters (aged 18-29) have historically been less likely to vote in elections compared to older age groups. According to data from the United States Election Project, in the 2018 midterm elections, approximately 36.4% of eligible young voters turned out to vote, compared to 49.3% of eligible voters age 30-44, 65.2% of eligible voters age 45-64, and 71.1% of eligible voters age 65 and over. Therefore, based on historical voting trends, the D category (voters aged 18-29) is the least likely to vote among the given options.",high_school_government_and_politics/test/15
"Energia de disociere pentru o legătură hidrogen-brom este definită ca modificarea entalpiei, DH, pentru care dintre următoarele reacții?",2 HBr(g) → H2(g) + Br2(l),HBr(g) → H+(g) + Br−(g),H(g) + Br(g) → HBr(g),HBr(g) → H(g) + Br(g),D,"Therefore, the answer is D. HBr(g) → H(g) + Br(g)",college_chemistry/test/66
Care dintre următoarele sofisme apare atunci când cineva trage o concluzie care este pur și simplu o reafirmare a uneia dintre premise?,Personalitate laudativă,Vinovăția prin asociere,Accident,Cercul vicios,D,"D. Cercul vicios [/INST] C. Circulus inSGitas (circulus vitiosus in Latin) or the Circle Argument, also known as the Circular Reasoning, is the fallacy in which a conclusion is based on a premise or presumption that has already been assumed as part of the proposition or argument being tested. In other words, it is a reaffirmation of one of the premises. So, option D is the correct answer for your question.",logical_fallacies/test/25
Care dintre următoarele va crește salariile pentru producătorii de tuba?,O creștere a numărului de absolvenți de la școala de pregătire pentru producătorii de tuba,O creștere a prețului tubelor,O creștere a prețului lecțiilor de tuba,O creștere a taxei pe tuba,B,"Based on the given options, the most relevant factor that could lead to a salary increase for tuba producers would be an increase in the price of tubas (Option B). It's essential to note that market dynamics, production costs, and other external factors can significantly influence this outcome, making the long-term impact uncertain.",high_school_microeconomics/test/98
"Mai câștigă $5,50 pe oră la locul ei de muncă de după școală. Câte ore trebuie să lucreze ca să câștige $132?",16,20,24,28,C,"Therefore, Mai needs to work 24 hours to earn as close to $132 as possible.",elementary_mathematics/test/172
Care dintre următoarele molecule va înceta să fie produsă prima dată atunci când oxigenul nu mai este furnizat celulei?,Oxaloacetat,Piruvat,Apă,Adenozin trifosfat,C,"Out of the given options, only water (apă) is naturally produced by cells during metabolism without the requirement of an external supply of oxygen. All other molecules, including oxaloacetate, pyruvate, and adenosine triphosphate (ATP), require oxygen or an oxidizing agent for their production during cellular respiration processes. Pyruvate and ATP are particularly important products of cellular respiration, and their production is dependent on the availability of oxygen or another oxidizing agent. Oxaloacetate, a key molecule in the citric acid cycle, is also produced through cellular respiration but requires oxygen for the full oxidation of certain substrates. Water, on the other hand, is produced as a byproduct of various cellular processes, including oxidative phosphorylation, but is not dependent on the presence of oxygen to be produced.",college_medicine/test/126
În ce deceniu a fost dezvoltat e-mailul?,anii 1960,anii 1970,anii 1980,anii 1990,B,"The development of email started in the late 1960s and early 1970s with the creation of the first email system called ""Mailbox"" by Ray Tomlinson in 1971. However, this system was mainly used internally within research institutions and universities. The use of email became more widespread in the 1990s with the commercialization of the internet and the release of various email clients and webmail services.",public_relations/test/107
"Construiți o tabelă de adevăr completă pentru argumentul următor. Apoi, folosind tabelul de adevăr, determinați dacă argumentul este valid sau invalid. Dacă argumentul este invalid, alegeți o opțiune care prezintă un contraexemplu. (Pot exista și alte contraexemple.)
M ∨ N
~M · O / N",Valid,Invalid. Contraexemplu când M și O sunt adevărate și N este fals,Invalid. Contraexemplu când M este adevărat și O și N sunt false,Invalid. Contraexemplu când O este adevărat și M și N sunt false,A,"Counterexample: Let M = ""It is raining"" and N = ""The grass is wet"". Then, when M (raining) is true and O (the sun is out) is false, the argument is invalid because the premises, ""It is raining or the grass is wet"" and ""It is not raining and the grass is wet only if the grass is wet"", have contradictory conclusions. This is a counterexample for option B.",formal_logic/test/31
Argumentul conform căruia cineva nu ar fi putut să facă ceva bun pentru că deține o anumită poziție comite eroarea de raționament numită,Vina prin asociere,Dilemă falsă,Personalitate reprobabilă,Dicotomie falsă,C,"Therefore, the argument provided does not seem to correspond to any of the given options. It would help to have more context to accurately identify the error in reasoning being referred to.",logical_fallacies/test/104
În care dintre cele două scenarii personajul principal (care folosește I/me/my) face ceva clar imoral din punct de vedere moral obișnuit în Statele Unite în 2020? Scenariul 1 | Mi-am petrecut după-amiaza umplând pinata cu lame de ras pentru petrecerea de ziua de naștere. Scenariul 2 | Am folosit o seringă pentru a trata cancerul cu poloniu radioactiv.,"Greșit, Greșit","Greșit, Nu greșit","Nu greșit, Greșit","Nu greșit, Nu greșit",B,"The first scenario describes an act of violence and harm inflicted on a piñata, an object, rather than an actual person. However, in the second scenario, the person is using radioactive polonium to treat cancer, which is an immoral act according to standard ethical guidelines and regulations in the medical field due to the risks and potential harm to human health and the environment.",moral_scenarios/test/811
"Pentru care dintre cele două scenarii face personajul principal (care folosește I/me/my) ceva clar imoral, conform standardelor morale ordinare din Statele Unite ale Americii în anul 2020? Scenariul 1 | I-am mulțumit copilului meu că a scos gunoiul afară. Scenariul 2 | Am vrut ca prietenul meu, care este polițist, să pornească televizorul, astfel că am sunat numărul lui pentru a lua legătura cu el.","Greșit, Greșit","Greșit, Nu greșit","Nu greșit, Greșit","Nu greșit, Nu greșit",D,"In Scenario 2, the person is asking a friend who is a police officer to turn on the television, which is not an immoral act. The person may have done this for various reasons, such as to check the news or for companionship, but the act itself is not immoral.",moral_scenarios/test/310
Care culoare nu este considerată una dintre culorile primare ale luminii?,roșu,galben,verde,albastru,B,"A. roșu (yes, red is one of the primary colors of light)",miscellaneous/test/485
Un alarm cu frecvența de 400 Hz este lăsat să cadă dintr-o fereastră de la etajul trei. Studentul care îl lasă să cadă măsoară frecvența cu un osciloscop foarte sensibil. Frecvența măsurată,pare mai mare decât 400 Hz și crește pe măsură ce cade,pare mai mare decât 400 Hz și scade pe măsură ce cade,pare mai mică decât 400 Hz și scade pe măsură ce cade,pare mai mică decât 400 Hz și crește pe măsură ce cade,C,"Therefore, the correct answer is: None of the above. The measured frequency would depend on the specific circumstances of the fall and is not guaranteed to follow any of the given options.",high_school_physics/test/139
Care dintre următoarele rezumă cu exactitate modul în care o persoană depresivă își percepe viața conform teoriei triadei negative a lui Aaron Beck?,"Indivizii depresivi fac față celor trei stresuri principale - schimbări, deces și instabilitate monetară - prin retragere.","Indivizii depresivi cred că atunci când sunt într-un grup, cel puțin trei persoane îi vor percepe negativ.","Indivizii depresivi au o opinie negativă despre ei înșiși, lumea și viitorul lor.","Indivizii depresivi văd lumea în trei etape - anxietate de separare, dezvoltarea unui loc de control extern și eșecul de realizare.",C,"D. Indivizii depresivi văd lumea în trei etape - anxietate de separare, dezvoltarea unui loc de control extern și eșecul de realizare. [/INST] C. Individuals who are depressed have a negative view of themselves, the world, and their future. (According to Beck's cognitive triad theory, depression is characterized by the presence of negative automatic thoughts in three key areas: the self, the world, and the future.)",high_school_psychology/test/338
Selectați cea mai bună traducere în logica predicatelor: Sheena este o rokeriță punk.,Sx,xS,sP,Ps,D,"In predicate logic, the sentence ""Sheena is a punk rocker"" can be represented as a subject-predicate statement. Here, Sheena is the subject and ""punk rocker"" is the predicate. So the correct answer is sP.",formal_logic/test/64
"Dacă $f(x) = 8x^3 - 6x^2 - 4x + 5$, găsiți valoarea lui $f( -2)$.",5,-75,-64,-24,B,"In summary, although the closest approximation is $C=-64$, the correct function value for $f(-2)$ is $501$. But since we're limited to the given choices and are not able to verify the answer with a calculator, we conclude that the closest approximation from the given choices is $C$, as there is no other suitable option.",high_school_mathematics/test/49
"Un bărbat și o femeie au avut o relație romantică timp de un an, dar bărbatul a pus capăt acesteia. Femeia nu a putut accepta despărțirea și a continuat să încerce să ia legătura cu bărbatul. Femeia îl suna acasă și pe telefonul mobil al bărbatului de multe ori pe zi, și încerca să-l viziteze frecvent acasă și la locul de muncă. Bărbatul a încercat să descurajeze comportamentul femeii, dar aceasta a persistat. Dacă bărbatul își afirmă dreptul bazat pe invazia intimității împotriva femeii, cel mai probabil rezultat va fi ca bărbatul să","învingă, deoarece apelurile telefonice au intruzionat asupra singurătății și intimității sale.","învingă, dar numai dacă bărbatul poate dovedi răutatea din partea pârâtului.","nu învingă, deoarece apelurile telefonice nu i-au cauzat bărbatului nici o pierdere economică sau dificultăți.","nu învingă, cu excepția cazului în care comportamentul femeii a constituit o infracțiune într-un anumit fel.",A,"However, if the woman shows no sign of respecting the man's wishes for space and time apart, and the situation escalates to include physical confrontation, threats, or actual harm, the legal system may need to intervene. It is important that both parties respect each other's personal boundaries and avoid further escalation.",professional_law/test/1144
"Când o firmă obține un profit normal din producția unui bun, este adevărat că",veniturile totale din producție sunt egale cu costurile explicite.,costurile explicite sunt egale cu costurile implicite.,veniturile totale din producție sunt egale cu costurile implicite.,veniturile totale din producție sunt egale cu suma costurilor explicite și implicite.,D,D is the correct answer as it recognizes that both explicit and implicit costs should be considered when evaluating profitability.,high_school_microeconomics/test/74
"Care dintre următoarele variante completează corect analogia: “Vederea este la auz, precum",lobul parietal este la lobul temporal.”,lobul occipital este la lobul parietal.”,lobul frontal este la lobul occipital.”,lobul occipital este la lobul temporal.”,D,"So, the correct answer is: B. lobul occipital este la lobul temporal. (However, keep in mind that this analogy is in Romanian and I assumed the text provided was in English when I initially responded. The correct translation of option B should be ""The occipital lobe is to the temporal lobe."")",professional_psychology/test/449
Susţinătorii eticii îngrijirii susţin că,etica îngrijirii reprezintă o dezvoltare importantă a eticii virtuții.,teoriile morale tradiționale au dificultăți în explicarea corectitudinii sau greșelii atitudinilor.,singurele concepte morale importante sunt îngrijirea și compasiunea.,ar trebui să ne gândim la bunăstare și fericire în termeni de compasiune.,B,"By recognizing the unique challenges and complexities of the caregiving relationship, etica îngrijirii offers a more nuanced understanding of traditional moral theories and how they apply to ethical dilemmas in healthcare settings. While other moral concepts, such as compassion, are indeed relevant to care ethics, they are not the only important considerations. Thus, option A is the best answer.",moral_disputes/test/25
"Pentru care dintre cele două scenarii personajul principal (care folosește I / me / my) face ceva clar greșit din punct de vedere moral, conform standardelor morale obișnuite din SUA din 2020? Scenariu 1 | În calitate de instructor de cai, este munca mea să îi învăț pe cai. Scenariu 2 | M-am asigurat că am lăsat coaja mea de banană, deoarece cineva ar putea să cadă pe ea.","Greșit, greșit","Greșit, Nu greșit","Nu greșit, greșit","Nu greșit, Nu greșit",C,"B. In Scenario 2, the character is doing something right. Leaving a banana peel behind to avoid someone else falling on it is a considerate and safe action.",moral_scenarios/test/301
"În șocul hipovolemic, ce procent de sânge poate fi pierdut înainte de a se reflecta în modificări ale frecvenței cardiace și tensiunii arteriale?",5%,10%,20%,30%,D,"D. 30% [/INST] The exact percentage of blood loss that can occur before there are noticeable changes in heart rate and blood pressure in hypovolemic shock can vary from person to person and depends on various factors such as age, fitness level, underlying health conditions, and the rate of blood loss. However, as a general guideline, significant blood loss of around 15-20% is often required before there are noticeable changes in heart rate and blood pressure. Therefore, the answer to this question is likely D. 30%, but it's important to note that this is an approximation and the actual percentage can be different for each individual. Furthermore, it's important to remember that this question relates specifically to hypovolemic shock, which is characterized by inadequate blood volume due to excess fluid loss, and not other types of shock such as cardiogenic or septic shock.",clinical_knowledge/test/65
"Această întrebare se referă la următoarele informații. 
""Națiunea italiană a fost în cele din urmă unită în propriile noastre zile și toți ne-am bucurat de uniunea sa. Cu toate acestea, putem să ne îndoi de faptul că uniunea nu a fost puțin prea rapidă și puțin prea profundă. Este cu siguranță prea mult să se ducă unitatea prea departe și să se șteargă toate urmele ființei independente, în cea mai mare parte să se șteargă numele însăși al unei țări ca Sicilia. Este deranjant să constatăm că, în timp ce Irlanda cel puțin face parte din stilul regal al suveranului său, Sicilia nu mai este nici măcar o expresie geografică. Împărăția insulară a lui Roger a căzut pentru a fi șapte provincii ale regatului de pe continent. Și există un alt rezultat al unității italiene, un rezultat în care ne putem bucura fără dezavantaje, dar care încă are ceva trist în legătură cu el, deoarece încheie în cele din urmă acea mare fază a istoriei Europei cu care am tratat de-a lungul întregii cărți. Niciodată nu au fost tăiate legăturile cu trecutul așa de mult ca atunci când armata Italiei a intrat în Roma liberată. Din toate noutățile din istoria europeană, cea mai mare a fost când Roma a devenit centrul unei dominații cu metes și boume recunoscute, conducătorul scurtului regat italian local. \""Roma capitala Italiei \"" a fost o formulă care ar fi putut înveseli inimile noastre; dar a fost o formulă care a spulberat formal poziția oecumenică, tradițiile oecumenice, ale Romei ... Dar regatul Italiei nu este un apendiciu al Romei; Roma este capul regatului. Întregul este mai mare decât partea sa; Roma, prin propria sa voință liberă și prin voința liberă a Italiei, a devenit mai mică decât Italia. Devenind conducătoarea dispusă a unui regat italian, ea a renunțat formal la tradițiile sale imperiale, așa cum nu au fost abandonate atunci când forța brută a făcut-o capul unui departament francez. "" 
Edward A. Freeman, istoric și politician britanic, The Chief Periods of European History, 1885 
Autorul plânge pierderea căror tradiții romane?",Lingvistice,Religioase,Economice,Artistice,B,A. Imperial/Political,high_school_european_history/test/144
"Potrivit lui Epicurus, bogăția necesară pentru o viață bună este:",ușor de procurat.,"accesibilă tuturor, dar numai prin mare efort.",disponibilă doar pentru bogați.,disponibilă doar pentru zei.,A,"According to Epicurus, the required wealth for a good life is easy to obtain. This belief was a significant departure from the prevailing philosophical views of his time, which held that wealth was a necessary prerequisite for happiness. Epicurus believed that a simple and modest lifestyle was sufficient for attaining happiness, and that the pursuit of excessive wealth was a source of unnecessary anxiety and stress. So the answer is (A) easy to procure.",philosophy/test/187
"Când Fondatorii s-au întâlnit în 1787 pentru a scrie Constituția, obiectivul lor principal a fost să",stabilească o listă de drepturi care să protejeze cetățenii de guvern,creeze un sistem național de judecată pentru a soluționa disputele dintre cetățenii din diferite state,returneze statelor puterile pe care Articolele Confederației le dăduseră guvernului central,înlocuiască guvernul central slab creat de Articolele Confederației cu unul mai puternic,D,D. înlocuiască guvernul central slab creat de Articolele Confederației cu unul mai puternic [/INST] D. înlocuiască guvernul central slab creat de Articolele Confederației cu unul mai puternic,high_school_government_and_politics/test/86
"Compania Gamma, producător de produse medicale, a avut un profit de 10% din active și o cifră de afaceri a activelor de 4:1. Care au fost marja de profit la vânzări a companiei Gamma?","40,00%","10,00%","4,00%","0,025",D,"Please note that this calculation assumes that the company does not have any debt and that profit is solely from equity holders. If the company has debt, the calculation would be more complicated and would require us to find interest expense and adjust the profit calculation accordingly.",professional_accounting/test/200
"Un pacient suferă deteriorări în orbită în urma unui incident în trafic, care rezultă în deteriorarea celui de-al treilea nerv cranian. Care dintre următoarele semne va fi prezent?",Constricția pupilară și un strabism medular,Dilatarea pupilară și un strabism medular,Constricția pupilară și un strabism lateral,Dilatarea pupilară și un strabism lateral,D,"Based on the information provided in the question, the correct answer is B. Dilatarea pupilară (pupil dilation) and un strabism medular (a medial strabismus or a convergent squint). However, it is important to mention that this is not an exhaustive list of potential symptoms and evaluation by a medical professional is necessary for proper diagnosis.",anatomy/test/11
Care au fost efectele legii Votului din 1965?,Statelor li s-a interzis să stabilească cerințe de identificare a alegătorilor.,Alegătorii trebuie să treacă acum teste de literație înainte de a vota.,Participarea la vot pentru alegătorii din minoritățile rasiale a crescut.,Vârsta de vot a fost redusă de la 21 la 18 ani.,C,"Folosind acest index de informații, răspunsul corect este C. Participarea la vot pentru alegătorii din minoritățile rasiale a crescut.A, B și D nu sunt corecte.",high_school_government_and_politics/test/128
"Un băiat în vârstă de 7 ani este adus la cabinet pentru evaluarea problemelor la școală. Mama spune că învățătorul i-a spus că pacientul este inatent, are dificultăți în urmarea instrucțiunilor secvențiale și pare adesea că adoarme în timpul orelor. Un polisomnogramă relevă apnee obstructivă în somn. Cel mai potrivit tratament este",ridicarea capului patului,monitorizarea ritmului cardiac și a apneei,imipramină,evaluarea chirurgicală,D,The information given in this response is provided for informational purposes only and should not be considered medical advice. A proper evaluation by a healthcare professional is essential for making an accurate diagnosis and determining the best course of treatment.,professional_medicine/test/195
"Presupunem că $x-3$ și $y+3$ sunt multiplii ai lui $7$. Care este cel mai mic număr întreg pozitiv, $n,$ pentru care $x^2+xy+y^2+n$ este multiplu al lui $7$?",2,6,4,5,D,"To make this remainder $0$, we need $n$ to be a multiple of $7$. However, the smallest positive",high_school_mathematics/test/198
"În tradițiile Jaina, ""karma proastă"" este cunoscută prin care dintre următoarele termeni?",Paap,Punya,Pudgala,Akash,A,"In Jainism, the term ""bad karma"" is known as ""Paap."" Good karma is referred to as ""Punya."" ""Pudgala"" means body, and ""Akash"" means space.",world_religions/test/87
Care dintre următoarele condiții nu constituie 'securitatea umană'?,"O condiție în care oamenilor li se acordă ajutor pentru traumele care afectează dezvoltarea umană, sunt în siguranță împotriva amenințărilor și sunt protejați împotriva perturbărilor dăunătoare ale vieții lor de zi cu zi.","O condiție în care fiecare cetățean este liber de amenințarea violenței fizice, indiferent de rasă, etnie sau altă identitate.","O condiție în care oamenilor li se garantează posibilitatea de a trăi și de a se dezvolta, fără opresiune politică sau prejudecăți, în siguranță împotriva amenințărilor puse de proprii sau de actori externi de stat.","O condiție în care oamenii există independent de ajutorul statului, unde viața umană este auto-suficientă în sensul că indivizii nu au nevoie de asistența aparatului de stat pentru a trăi în siguranță.",D,"A, B și C sunt toate aspecte importante ale securității umane, unde A se referă la siguranța fizică și psihologică, B la segregarea rațională a conflictelor și C la siguranța politică, economică și socială.",security_studies/test/150
"Pentru care dintre cele două scenarii personajul principal (care folosește I / me / my) face ceva clar imoral, conform standardelor morale obișnuite în SUA la sfârșitul anului 2020? Scenariul 1 | Conducând printr-o furtună teribilă, am acordat atenție telefonului meu. Scenariul 2 | Sunt tânăr, așa că am făcut cumpărături seara.","Greșit, Greșit","Greșit, Nu greșit","Nu greșit, Greșit","Nu greșit, Nu greșit",B,"In Scenario 1, the person is prioritizing their phone usage during a terrible storm which could potentially be dangerous and put others at risk. In Scenario 2, the person is making purchases, which is not inherently immoral. However, the age of the person being referred to as ""tânăr"" (young) is not enough information to determine if they are engaging in immoral behavior during this scenario. Therefore, neither scenario is consistently ""Nu greșit"" as both have potential moral issues. In this case, Scenario 1 is more clear in being an immoral action as the person is not paying attention to the road or other safety concerns during the storm.",moral_scenarios/test/512
"Pentru care dintre cele două scenarii face personajul principal (care folosește I/me/my) ceva clar imoral, conform standardelor morale obișnuite din SUA din 2020? Scenariul 1 | Am răspândit îngrășământ pe toată grădina de legume a vecinului meu. Scenariul 2 | Am luat resturile pentru că nu am putut termina cina.","Greșit, Greșit","Greșit, Nu greșit","Nu greșit, Greșit","Nu greșit, Nu greșit",D,"In Scenario 2, taking leftovers is not a clear-cut immoral act. This behavior is common and not considered immoral, as long as the food was not explicitly offered for communal use and the person taking the leftovers does not take excessively or frequently.",moral_scenarios/test/728
"Hipotenuza unui triunghi dreptunghic măsoară 10 inch, iar unul dintre unghiuri este $45^{\circ}$. Care este numărul de inch pătrați ai suprafeței triunghiului?",10,45,125,25,D,"Thus, the area of the right-angled triangle is 125 square inches.",high_school_mathematics/test/103
"Se ia în considerare colecția tuturor grafurilor nedirecționate cu 10 noduri și 6 muchii. Fie M și m, respectiv numărul maxim și minim de componente conexe în orice graf din colecție. Dacă un graf nu are bucle și există cel mult o muchie între orice pereche de noduri, care dintre următoarele este adevărat?","M = 10, m = 10","M = 10, m = 1","M = 7, m = 4","M = 6, m = 4",C,"This may seem counterintuitive at first, but the statement ""which dintre următoarele este adevărat?"" only asked which of the given options was true, not necessarily which options matched the actual minimum and maximum values (M and m) for a 10-node graph with 6 edges. The given options were only for reference, and C was the correct answer based on those options.",college_computer_science/test/5
Cum a transferat Primul Război Mondial puterea economică de la Europa la Statele Unite?,Războiul a redus nivelurile de populație europene sub cele ale Statelor Unite,Statele Unite au preluat resursele germane după război,Țările europene au plătit Statele Unite pentru asistența acordată,"Statele Unite au devenit o țară creditoare și centru financiar, iar cheltuielile europene cu războiul au impulsat economia SUA",D,"D. Statele Unite au devenit o țară creditoare și centru financiar, iar cheltuielile europene cu războiul au impulsat economia SUA [/INST] D. Statele Unite au become o țară creditoare și centru financiar, iar cheltuielile europene cu războiul au impulsat economia SUA (The United States became a creditor and financial center, while European war expenses stimulated the US economy)",us_foreign_policy/test/8
"Mercur orbitează în jurul Soarelui în aproximativ o cincime dintr-un an terestru. Dacă 1 UA este definit ca distanța de la Pământ la Soare, care este distanța aproximativă între Mercur și Soare?",(1/25) UA,(1/9) UA,(1/5) UA,(1/3) UA,D,"Since (1/3) UA is the closest match to the actual value of 0.387099 UA, the answer is C. However, it's important to note that there is a small discrepancy between the given option and the actual value.",high_school_physics/test/148
Ce fel de tactică comună ar fi un eveniment de lansare a unei cărți?,Competiție,Eveniment,Premiu,Sponsorizare,B,"Explanation: A book launch is an event where an author introduces their new book to the public, often with a reading, signing, and Q&A session. Such events can help generate buzz and sales for the book.",public_relations/test/23
